Usuario_ID,Nombre_cancion,diff_F_min,diff_F_max,diff_F_prom,diff_F_mediana,diff_P10,diff_P90,diff_rango,diff_rango_efectivo,label
U058,Los besos - Greeicy,24.7947,455.5841,125.4581,127.3178,120.0111,167.0544,530.5194,47.0434,0
U029,My you - Jung Kook,64.4091,295.2758,33.6636,7.1685,32.1184,86.3981,357.4198,118.5165,1
U045,Euphoria - Jung Kook,23.9384,37.2155,6.7312,44.9106,74.9631,57.135,0.3733,132.098,1
U076,Que pides tu - Alex Ubago,52.1989,72.9562,19.9506,1.6981,30.5086,23.7292,36.9113,54.2378,1
U082,Dont stop the music - Rihanna,80.1403,599.4751,134.5394,132.3152,150.6746,128.8709,745.8356,21.8037,0
U091,Valentine - Laufey,50.3965,496.6486,121.2573,99.9307,67.6853,145.1539,592.3181,77.4685,0
U119,Too little too late - Laufey,72.6662,226.9375,1.1488,3.1331,63.4672,95.1323,295.3588,158.5994,1
U025,Vamonos a marte - Kevin Kaarl,67.16,31.9632,8.1948,14.5918,48.2987,90.4201,130.795,42.1214,1
U012,Euphoria - Jung Kook,11.8339,90.916,81.427,16.3747,66.3412,51.5306,56.7274,14.8105,1
U039,Que pides tu - Alex Ubago,66.2091,429.9249,175.7313,179.5776,106.9618,369.6222,440.8242,262.6605,0
U014,La promesa - Melendi,84.5936,193.8815,92.5009,115.0607,66.189,4.1656,289.8983,70.3546,0
U115,MAI - Milo J,50.0504,364.4657,5.0692,7.0374,19.4086,60.172,475.1654,79.5806,1
U092,A veces a besos - Greeicy,48.6118,64.8426,36.3907,0.4524,69.4152,138.1262,105.7254,207.5414,1
U028,Quedate - Manuel Medrano,54.5809,7.1455,35.0486,30.3299,35.9188,50.3721,119.5242,86.2909,1
U061,Ya para que - Greeicy,6.2674,596.9114,156.4663,145.8887,110.6622,121.3301,623.5546,10.6679,0
U015,Como hacer para olvidarte - Manuel Medrano,81.8948,8.4516,185.3858,222.1012,160.1123,350.4893,55.6964,190.377,0
U095,Gitana - Shakira,42.5851,97.2596,56.8976,54.8182,45.1698,5.8706,138.8047,51.0404,1
U026,La promesa - Melendi,60.9706,199.0416,6.3159,20.9311,91.5326,47.7573,274.7825,139.2899,1
U082,Remember the time  Michael Jackson,80.5192,568.2742,62.6575,6.4822,62.2352,167.1162,715.0136,104.881,0
U057,La vida es un carnaval - Celia Cruz,37.7074,210.7763,18.5127,0.4679,36.4114,228.6988,189.235,265.1102,0
U015,Euphoria - Jung Kook,40.0,142.4779,2.8204,44.2071,8.0214,68.3059,164.7311,60.2844,1
U055,In my bed - Amy Winehouse,35.1407,543.6718,117.211,90.638,106.4984,103.2996,617.7697,3.1989,0
U025,Thriller - Michael Jackson,67.5389,641.4684,120.3648,116.5623,39.0711,229.1306,804.6055,190.0595,0
U025,Sigo aqui - Alex Ubago,67.5389,132.8022,34.0659,27.2273,49.0969,97.9488,295.9393,48.8518,1
U114,Back to black - Amy Winehouse,74.2946,66.4353,89.7595,71.1239,31.7852,430.0159,17.6396,461.8011,0
U078,Beat it - Michael Jackson,84.5936,257.867,9.8606,37.0001,121.7801,75.6967,257.9152,46.0833,1
U008,Top of the world - Shawn Mendes,23.3973,156.0114,8.7958,5.482,0.8993,97.8155,151.9854,96.9162,1
U073,Rie y llora - Celia Cruz,40.926,641.2213,151.4987,111.8457,118.1308,84.719,768.9784,33.4118,0
U035,Doma - Josean log,71.2139,336.1693,10.0035,15.3173,50.9799,17.558,446.1156,68.538,1
U058,Para siempre - Vicente Fernandez,51.3542,10.5796,38.1037,44.4293,37.1868,108.187,90.9151,145.3738,1
U119,La negra tiene tumbao - Celia Cruz,31.422,293.4685,21.3629,8.1781,70.3763,62.0905,320.6454,132.4669,1
U071,Sigo aqui - Alex Ubago,23.9542,58.3633,15.7907,9.2907,7.8774,122.1657,43.2992,130.0432,1
U112,Si pudiera - Manuel Medrano,63.9171,532.9324,2.5351,7.8133,8.3639,52.6255,687.3281,60.9894,1
U053,Quiero + - Greeicy,74.3209,290.5179,10.2537,20.1151,35.121,1.1071,339.3777,34.0139,1
U015,Mentira - Greeicy,52.0011,17.6139,33.7519,48.0371,14.5003,165.0784,16.6404,150.5781,1
U081,Es que yo te quiero a ti - Kevin Kaarl,70.8128,222.7407,121.4844,140.1701,152.5848,508.9943,196.3658,356.4096,0
U007,Euphoria - Jung Kook,23.4959,478.8396,172.4768,137.93,187.3706,235.5778,601.2744,48.2073,0
U037,Beso - Josean Log,62.7244,103.8263,21.3408,12.1473,45.5358,20.1825,16.384,25.3533,1
U046,Rara vez - Milo J,73.1014,239.034,19.609,43.1114,3.5789,107.4314,341.0299,111.0102,1
U112,Promise - Laufey,63.9171,617.5831,153.581,137.6136,121.6492,101.729,771.9788,19.9202,0
U071,Fragile - Laufey,23.5753,342.0738,119.2708,104.0328,102.368,36.967,356.759,139.335,0
U051,Love in the dark - Adele,69.1707,106.7956,13.3859,43.2285,46.8058,408.5417,117.1981,361.7359,0
U035,My love mine all mine - Mitski,29.1327,366.1453,54.309,20.7969,59.4551,62.9962,434.0104,3.5411,0
U029,In my blood - Shawn Mendes,82.3671,359.3296,8.5609,4.5103,25.9114,64.8866,439.4316,90.7979,1
U052,When we were young - Adele,66.8761,522.1655,137.4127,146.9919,64.7294,231.3674,665.6868,166.638,0
U019,Es que yo te quiero a ti - Kevin Kaarl,65.9542,612.4969,42.7779,44.1646,67.8345,55.4127,788.0327,123.2471,0
U020,West coast - Lana del rey,75.9716,99.9767,57.9863,56.5836,163.2141,63.2254,163.592,99.9887,0
U037,The girl is mine - Michael Jackson,62.7244,48.1919,62.1736,42.131,12.7524,48.7259,135.6342,61.4783,1
U059,Why why why - Shawn Mendes,63.4427,351.3997,14.0495,48.536,17.637,56.6484,412.6747,74.2854,1
U038,Cola - Lana del rey,16.54,502.4353,138.4582,113.5032,70.2765,203.4048,520.0614,133.1283,0
U101,Summertime sadness - Lana del rey,57.2726,531.0398,73.8803,74.1405,62.5887,19.0419,593.0096,43.5468,0
U088,La negra tiene tumbao - Celia Cruz,9.8186,481.5357,103.9072,81.2434,102.2695,89.6785,515.2834,12.5911,0
U090,I bet on losing dogs - Mitski,53.61,131.2581,118.6747,83.8689,102.5782,158.2532,63.86,55.675,0
U095,"Volver, volver - Vicente Fernandez",55.411,446.954,41.4571,31.6065,31.6835,16.2578,501.325,47.9413,1
U027,Dead women - Mitski,38.7463,215.4543,78.8062,94.8399,7.5535,445.1443,145.3185,452.6977,0
U005,Never be alone - Shawn Mendes,28.6144,433.0784,3.4426,27.4653,43.2304,48.7191,453.2793,91.9495,1
U002,A gritos de esperanza - Alex Ubago,55.6882,252.6409,40.4561,62.1841,60.4164,345.3442,211.7345,405.7606,0
U013,Cheque al portamor - Melendi,52.7759,17.7675,0.0191,11.4834,21.2829,33.0139,50.0774,54.2969,1
U059,Quiero + - Greeicy,63.4427,393.1097,29.6875,13.0327,12.5922,56.6484,454.3847,44.0562,1
U016,Rincon - Milo J,62.3968,101.1836,22.7147,31.1318,30.5311,74.3576,10.7075,43.8265,1
U044,Beso - Josean Log,84.5936,118.0926,56.9858,79.3619,40.8791,66.007,16.4522,25.1279,1
U063,MAI - Milo J,41.5219,16.9931,93.4605,103.4819,94.9346,29.6306,64.2324,65.3041,0
U095,Beso - Josean Log,55.411,227.4245,30.2542,22.7053,106.7762,70.455,173.0535,36.3212,1
U036,Estos celos - Vicente Fernandez,61.8251,511.9857,154.2596,132.0237,173.851,197.4732,516.1673,23.6221,0
U024,Sigo aqui - Alex Ubago,74.3637,304.2813,168.7583,155.86,94.3146,275.4944,440.8337,181.1799,0
U068,Chachacha - Josean log,36.1812,151.2408,4.3468,35.9906,15.2621,61.3657,126.8512,46.1038,1
U062,Combustion - Josean Log,23.8405,310.2208,11.6685,18.3105,42.424,76.1659,323.5135,118.5899,1
U047,Where have you been - Rihanna,84.5936,423.9662,91.0726,50.2003,22.1498,83.4936,507.5319,61.3437,0
U098,Bored - Laufey,84.5936,8.3451,27.2646,30.3097,83.403,110.47,79.6196,27.067,1
U101,Quedate - Manuel Medrano,58.0326,68.2116,29.8724,5.909,37.3259,97.3012,5.4818,59.9753,1
U053,Treat you better - Shawn Mendes,74.3209,181.1139,25.1721,34.9059,20.675,29.3446,229.9738,8.6695,1
U118,"Volver, volver - Vicente Fernandez",52.0939,635.5,134.0902,106.0164,66.9633,118.4123,780.858,51.449,0
U022,Love is a losing game - Amy Winehouse,40.4412,136.1416,138.7734,136.1474,140.9024,110.1427,155.5647,30.7595,0
U020,Los besos - Greeicy,54.9211,201.6948,6.9128,31.477,7.6058,133.231,244.2597,140.8367,1
U117,Bad - Michael Jackson,51.2882,261.4372,72.3377,64.1462,10.4733,180.6623,234.2648,170.1891,0
U029,There's nothing holding me back - Shawn Mendes,82.3671,222.99,24.6386,9.0309,24.2442,4.3149,142.8879,19.9293,1
U090,In my blood - Shawn Mendes,54.7533,106.9382,109.2109,104.0367,84.005,58.6963,40.6834,25.3085,0
U116,Sigo aqui - Alex Ubago,78.2254,31.168,34.1778,27.4715,17.4419,106.6222,47.2393,124.0642,1
U007,From the start - Laufey,35.1702,68.7989,114.6979,113.8074,138.1412,129.8003,132.5675,8.3409,0
U100,No me culpes por sentir - Kevin Kaarl,60.9263,141.5392,15.5267,4.3947,29.4452,12.0304,15.0408,41.4755,1
U095,A veces a besos - Greeicy,43.4836,97.2596,51.7583,33.2029,32.7323,37.2963,139.7033,4.564,1
U008,Pobre pistolita - Paquita la del barrio,23.3973,34.8738,18.5557,15.6137,39.949,118.5817,38.8998,78.6326,1
U100,Quimbara - Celia Cruz,55.8258,615.1701,153.0545,165.392,120.7555,183.4174,736.5679,62.6618,0
U079,Smooth criminal - Michael Jackson,45.9075,555.6007,181.7261,101.1716,22.1447,179.099,610.5761,156.9543,0
U069,La vida es un carnaval - Celia Cruz,65.6669,404.7728,0.0706,37.6352,10.6113,126.4551,466.7989,115.8438,1
U084,Aunque no te pueda ver - Alex Ubago,55.72,149.1638,140.1238,163.496,63.515,559.9685,8.6831,496.4534,0
U050,Standing next to you - Jung Kook,84.5936,391.1964,73.8859,69.4365,44.694,184.4585,475.5676,139.7645,0
U084,I'll change for you - Mitski,3.2668,240.127,30.3466,38.6766,3.9356,478.1214,29.827,482.0571,0
U021,Remember the time  Michael Jackson,53.3478,181.1592,38.9741,53.4355,10.1487,153.5491,88.4449,163.6978,0
U020,Colapso - Kevin Kaarl,81.4806,336.3665,141.9263,133.5481,125.9908,254.8532,267.2421,128.8624,0
U043,Vamonos a marte - Kevin Kaarl,67.7455,47.4626,38.9998,14.4776,2.0175,35.2845,97.4399,33.267,1
U042,Sin miedo a nada - Alex Ubago,84.0393,197.9288,165.0342,221.826,62.3868,288.3687,332.8397,225.9818,0
U077,Por si acaso no regreso - Celia Cruz,9.0805,436.5502,138.0764,113.0268,115.531,144.7101,427.4696,29.1791,0
U086,Too sad to dance - Jung Kook,83.4503,483.83,10.6091,73.1389,94.4599,3.2186,568.5097,91.2414,0
U098,There's nothing holding me back - Shawn Mendes,84.5936,134.1366,19.339,1.4774,20.8966,36.2147,46.1718,15.3181,1
U074,Alguien como tu - Josean Log,68.8065,5.1619,24.5657,42.4061,64.4958,56.0161,101.6898,8.4796,1
U063,Just friends - Amy Winehouse,38.0115,218.3672,7.8646,5.5655,4.473,18.7206,133.6313,23.1936,1
U059,Gitana - Shakira,50.6168,80.5339,43.5905,19.8572,62.1139,36.7908,128.983,25.3231,1
U074,Doma - Josean log,68.8065,331.9348,11.9996,3.7951,75.261,26.8709,428.4627,48.3901,1
U089,Aunque no te pueda ver - Alex Ubago,74.8596,257.0149,73.8925,124.3765,112.1894,174.5608,318.9742,62.3714,0
U031,Para siempre - Vicente Fernandez,76.1597,20.1483,1.2704,4.4872,23.9289,34.8793,161.7053,58.8082,1
U026,Lover girl - Laufey,46.2315,528.1096,65.9806,60.2538,47.7082,32.1679,496.6484,15.5404,0
U025,Summertime sadness - Lana del rey,66.7789,641.4684,102.4521,84.4099,85.1197,144.783,803.8455,59.6633,0
U021,Loba - Shakira,53.3478,162.8667,18.2299,36.2804,64.3034,123.3198,70.1524,187.6232,1
U079,I bet on losing dogs - Mitski,44.7642,530.7123,112.4322,113.7612,40.0579,86.5694,584.5444,126.6272,0
U014,Fecha de caducidad - Melendi,84.5936,554.1504,64.0608,100.9932,34.5015,10.1999,650.1672,44.7014,0
U001,El chofer - Vicente Fernandez,40.7357,43.2573,50.3537,43.1618,62.8172,74.3622,9.6331,11.545,1
U041,Rolling in the deep - Adele,84.5936,354.8233,98.174,79.0969,124.1206,129.9108,422.0291,254.0314,0
U117,Nobody - Mitski,51.2882,286.5425,9.5617,0.3205,22.6791,92.8719,313.7148,70.1928,1
U025,Combustion - Josean Log,67.5389,527.5502,42.4939,29.7836,8.5045,97.9488,690.6873,89.4443,0
U093,MAI - Milo J,79.2373,17.6235,190.1163,203.1487,33.1611,134.5417,8.9971,101.3805,0
U108,In a lake portuguese -  Mitski,20.816,194.4326,36.6972,66.1054,13.0066,305.011,139.871,292.0044,0
U082,Si hay algo - Josean Log,80.5192,140.2779,2.7015,24.5742,34.288,32.0676,287.0173,66.3557,1
U001,Never be alone - Shawn Mendes,48.7455,564.5278,19.2787,8.0773,13.8731,55.7544,625.428,41.8813,1
U052,Tears dry on their own - Amy Winehouse,25.414,428.1661,91.6049,107.784,57.0073,164.051,530.2253,107.0437,0
U048,My love mine all mine - Mitski,42.5124,167.0404,82.908,77.0542,28.6981,195.5502,205.2438,166.8522,0
U074,Beso - Josean Log,68.8065,102.7845,6.6346,9.3626,50.9833,0.2792,6.2566,51.2624,1
U070,Smooth criminal - Michael Jackson,56.7316,623.3968,162.0521,101.5173,23.2469,284.872,729.8612,308.1189,0
U079,Man down - Rihanna,7.2641,210.1931,156.1756,126.9463,148.2343,9.046,211.9968,157.2803,0
U081,Rincon - Milo J,70.8128,444.3784,154.0046,168.4656,104.507,594.9241,470.7533,490.4171,0
U026,Bad - Michael Jackson,60.9706,552.998,153.4738,144.6149,21.2361,238.0218,628.7389,216.7858,0
U082,Say yes to heaven - Lana del rey,63.9933,599.4751,133.9389,40.5694,93.8213,248.0103,729.6886,154.189,0
U106,Mercy - Shawn Mendes,54.3983,372.7987,83.7432,103.2808,55.5139,57.7322,449.4683,2.2183,0
U053,My love mine all mine - Mitski,32.2397,117.9533,33.832,72.1768,18.854,65.0468,124.7319,83.9008,1
U016,Lo hecho esta hecho - Shakira,28.6656,572.248,208.3279,183.9918,113.4837,238.4995,628.9929,125.0158,0
U053,You da one - Rihanna,74.3209,175.6817,51.9164,4.4769,72.2052,75.2755,224.5416,3.0703,1
U026,Young and beautiful - Lana del rey ,30.0617,73.2063,73.6255,78.4372,37.2432,37.9296,28.3743,0.6864,1
U059,Hate you - Jung Kook,47.3887,11.5254,23.175,11.351,2.11,56.6484,33.6956,58.7585,1
U032,Borracho te recuerdo - Vicente Fernandez,75.3734,2.1473,4.5882,25.6355,26.4087,195.5024,77.5207,169.0937,1
U012,Aca entre nos - Vicente Fernandez,32.7597,188.794,27.6005,62.9053,41.6947,82.117,85.7442,40.4224,1
U048,Ya para que - Greeicy,20.6897,383.0361,10.8496,12.6617,53.1968,124.8415,399.4168,178.0384,0
U114,I'll change for you - Mitski,23.0457,219.2704,44.6158,32.0147,23.217,361.928,83.9466,385.1451,0
U003,Desde que estamos juntos - Melendi,81.888,232.5419,106.2987,96.6392,68.1989,237.3128,159.3061,169.1139,0
U041,No me culpes por sentir - Kevin Kaarl,84.5936,401.886,128.5814,113.5083,43.4995,418.7298,334.6802,375.2303,0
U110,Si supieras - Kevin Kaarl,77.6194,4.3444,35.1891,32.775,38.3229,81.6026,92.1695,43.2797,1
U055,Ya para que - Greeicy,4.8218,593.1652,149.7392,136.6041,128.3505,138.3061,627.3006,9.9555,0
U012,MAI - Milo J,32.3808,12.5801,93.864,142.4688,86.5075,138.6311,116.0088,52.1235,0
U079,Tierra - Josean Log,45.9075,230.0617,41.199,53.7058,2.4595,160.3331,175.0863,162.7926,0
U005,Young and beautiful - Lana del rey ,2.2945,199.4384,67.052,70.7676,62.1743,71.1791,210.1464,9.0048,0
U073,Yes or no - Jung Kook,67.2385,181.0223,133.8028,116.6351,105.7831,78.5792,335.0919,27.204,0
U092,When we were young - Adele,60.5392,329.8863,80.6388,66.4985,31.2022,87.2671,382.6964,118.4693,0
U064,Como hacer para olvidarte - Manuel Medrano,54.2248,327.246,23.8954,8.9356,6.9927,100.1658,475.7974,107.1585,1
U036,Let you break my heart again - Laufey,31.9681,85.7928,37.8721,21.9147,36.7353,72.9367,12.182,36.2014,1
U114,Beat it - Michael Jackson,78.989,219.2704,27.2727,62.8204,105.294,66.5674,139.8899,38.7265,1
U064,Vamonos a marte - Kevin Kaarl,56.5447,47.8847,42.5928,13.6818,13.2152,13.0778,102.9866,0.1374,1
U102,Smooth criminal - Michael Jackson,84.5936,272.1979,7.8332,87.1738,23.6674,72.658,328.6087,48.9906,1
U104,Retirada - Milo J,29.554,19.547,57.1211,34.876,12.1682,64.4224,4.7322,76.5905,1
U023,Si hay algo - Josean Log,84.5936,29.8425,99.3219,93.2211,26.7873,197.2321,114.9022,170.4449,0
U068,My love mine all mine - Mitski,5.9,202.4769,28.0796,17.3533,30.179,59.4782,184.7853,29.2993,1
U052,Mercy - Shawn Mendes,66.8761,412.5151,63.8976,94.0549,34.6743,133.067,556.0364,98.3927,0
U039,Que le den candela - Celia Cruz,7.4294,209.727,69.6639,85.2836,58.3745,236.2131,140.048,177.8387,0
U078,Sigo aqui - Alex Ubago,84.5936,250.7992,168.7253,165.564,62.3301,456.7344,250.751,394.4044,0
U065,Ya para que - Greeicy,33.5137,433.5901,104.6999,110.8692,81.1616,166.0913,395.044,247.2529,0
U067,Treat you better - Shawn Mendes,67.7894,453.037,72.5845,64.3095,24.1904,19.4833,596.292,4.707,0
U035,La negra tiene tumbao - Celia Cruz,18.0423,479.634,100.4136,69.505,122.4237,111.4483,536.4086,10.9755,0
U053,Sin miedo a nada - Alex Ubago,74.3209,71.6127,69.7174,110.3476,30.0639,27.2502,22.7529,2.8138,0
U022,Promise - Laufey,41.8354,591.9979,166.1541,142.8547,98.7466,169.0196,654.8513,70.2731,0
U030,Colapso - Kevin Kaarl,84.5936,340.6555,208.3982,210.3816,186.0577,188.0975,263.7981,2.0398,0
U003,"Volver, volver - Vicente Fernandez",81.888,348.7861,13.2926,7.1219,14.0716,123.4499,422.0219,109.3783,1
U094,Alguien como tu - Josean Log,60.8547,32.3844,13.6708,0.3857,33.9068,29.5579,133.9883,63.4647,1
U105,I'll change for you - Mitski,26.671,294.1036,2.0714,24.3807,60.9138,50.0989,293.3651,111.0128,1
U116,Chicago - Michael Jackson,78.2254,266.6003,32.7495,11.149,71.4812,6.2994,345.0076,77.7806,1
U047,Gitana - Shakira,71.7677,67.9593,19.7309,2.2531,16.4111,35.4073,138.6991,51.8185,1
U067,No me culpes por sentir - Kevin Kaarl,67.7894,150.8372,21.3587,24.6422,23.5127,107.6283,7.5823,84.1156,1
U083,I am - Milo J,81.8948,451.8912,83.8868,103.0,61.6554,101.8203,543.2641,40.165,0
U066,You da one - Rihanna,79.5647,147.7332,27.5918,26.0238,35.478,274.1515,186.2644,309.6295,0
U103,Love on the brain - Rihanna,75.6635,412.1049,146.1789,120.3042,123.0243,220.3243,593.3578,97.3,0
U032,Only girl - Rihanna,67.7865,461.3445,147.0173,142.0447,133.165,41.9868,529.1309,175.1517,0
U014,Mentira - Greeicy,52.0011,246.6872,30.2284,18.5692,118.495,53.2148,310.1115,65.2802,1
U014,Te quiero tanto - Kevin Kaarl,84.5936,374.4654,100.385,143.3637,27.117,9.5143,470.4822,17.6027,0
U063,Bored - Laufey,41.9008,244.1883,14.7301,13.8774,18.0951,109.4924,325.0349,127.5875,1
U029,Fecha de caducidad - Melendi,82.3671,414.8504,41.7961,44.045,45.204,18.8083,494.9524,26.3957,0
U035,El chofer - Vicente Fernandez,63.2041,25.6441,39.4167,29.2574,44.5382,68.6918,76.2924,24.1536,1
U014,Man down - Rihanna,31.422,202.4303,3.454,19.085,74.3943,71.8613,245.2754,2.533,1
U003,Mercy - Shawn Mendes,81.888,154.485,32.2584,7.5836,17.9239,149.8527,227.7208,131.9288,1
U082,Caminando por la vida - Melendi,80.5192,398.8615,17.7164,8.2872,49.7025,1.7198,545.6009,51.4223,1
U032,Pobre pistolita - Paquita la del barrio,75.3734,101.0756,13.9488,4.2269,50.3797,189.5029,176.449,139.1231,1
U068,MAI - Milo J,35.8023,167.6051,43.3239,82.6509,18.7389,34.5137,191.6158,53.2528,1
U037,Stitches - Shawn Mendes,62.7244,187.4411,69.4331,66.4591,11.1552,25.5502,274.8834,14.3949,0
U117,Yes or no - Jung Kook,47.7981,198.7618,8.8332,18.6092,12.8583,3.5679,229.4243,16.4263,1
U002,Too little too late - Laufey,44.1397,202.7365,17.9447,10.2063,136.0847,301.1694,232.0945,437.254,0
U119,You da one - Rihanna,84.5936,237.7082,61.0067,19.7675,60.7589,29.7797,318.0569,30.9792,1
U012,Rara vez - Milo J,32.7597,91.6238,97.86,132.0857,69.6373,218.2337,194.6736,148.5963,0
U048,Cinnamon girl - Lana del rey,74.4325,161.972,8.988,16.4917,11.5712,27.5084,232.0955,39.0797,1
U075,Combustion - Josean Log,67.6972,98.3389,163.1567,195.949,122.7271,154.6177,17.0788,31.8906,0
U084,La promesa - Melendi,59.2101,120.1419,152.7079,170.4079,111.2181,548.2091,274.4986,436.991,0
U068,Por si acaso no regreso - Celia Cruz,5.2809,356.9591,106.4268,46.7558,70.4483,310.8763,339.8865,240.4281,0
U069,Me arrepiento - Alex Ubago,84.5936,133.6462,125.0164,167.2395,161.5607,230.2866,52.6934,68.7259,0
U112,Amor viejo - Kevin Kaarl,63.9171,128.9576,1.6602,19.0517,30.8601,67.3949,283.3533,98.255,1
U057,Que pides tu - Alex Ubago,56.6341,472.3067,137.2548,113.8052,75.9355,353.0507,474.9213,277.1152,0
U076,Hate you - Jung Kook,36.1449,162.0606,103.8559,95.9921,69.9734,105.1251,255.8741,35.1518,0
U006,Rincon - Milo J,76.6242,300.6379,107.2659,139.0305,120.4234,361.2392,235.2764,240.8158,0
U053,Tears dry on their own - Amy Winehouse,32.8588,148.9864,3.0497,8.0677,26.2701,7.9591,156.3841,18.311,1
U008,Rincon - Milo J,23.3973,278.2889,50.5133,63.9498,6.6054,227.8982,274.2629,221.2928,0
U074,Amor viejo - Kevin Kaarl,68.8065,82.9685,48.781,93.6375,20.3706,82.1319,179.4964,61.7614,0
U003,Quiero + - Greeicy,81.888,311.6675,11.7551,9.2653,13.26,125.7207,384.9033,138.9807,1
U027,Amor viejo - Kevin Kaarl,49.3451,260.6551,147.117,185.5987,63.1293,477.133,320.1921,414.0036,0
U067,Sin remitente - Melendi,67.7894,81.9536,19.9234,42.2472,6.7484,74.3196,61.3013,81.068,1
U071,Caminando por la vida - Melendi,23.9542,249.6893,23.3005,14.433,43.9002,159.8199,264.7534,203.7201,0
U107,Chachacha - Josean log,72.1148,33.8633,1.75,5.3332,46.3263,0.4019,49.4394,46.7281,1
U013,My love mine all mine - Mitski,10.6947,353.8773,67.0056,31.2952,32.091,91.1146,379.641,59.0237,0
U013,A gritos de esperanza - Alex Ubago,52.397,54.5424,32.1977,12.6579,12.4822,62.3501,12.9236,49.868,1
U042,Me enamore - Shakira,21.6207,76.8432,67.9414,97.7254,29.3567,212.0068,120.4863,241.3635,0
U083,West coast - Lana del rey,79.0846,265.7902,17.1895,26.8715,96.3223,144.4332,354.3529,240.7555,0
U095,You know i'm no good - Amy Winehouse,1.9423,72.0529,50.6518,53.0973,31.3898,28.7802,69.0706,60.17,1
U034,La negra tiene tumbao - Celia Cruz,1.1292,492.4921,117.648,109.8913,123.0613,24.401,524.4189,147.4623,0
U064,Just friends - Amy Winehouse,53.0343,576.0535,138.1357,119.1624,96.6965,40.2071,723.4144,56.4894,0
U040,La distancia - Manuel Medrano,44.7784,351.5528,50.4833,62.7068,12.0459,52.795,417.9369,64.841,0
U099,Treat you better - Shawn Mendes,80.1763,207.2802,21.5138,27.835,4.5539,80.4288,274.5199,75.8748,1
U091,Beso - Josean Log,50.3965,58.8441,50.8101,49.5688,37.0164,51.5494,36.8254,88.5657,1
U074,The girl is mine - Michael Jackson,68.8065,49.2337,47.4674,20.6211,18.1999,69.1876,145.7616,87.3874,1
U005,Valentine - Laufey,28.6144,307.8801,63.3014,47.0379,39.175,136.9477,328.081,97.7727,0
U045,Colapso - Kevin Kaarl,68.532,517.1426,209.1276,234.0583,96.7756,299.8015,509.3911,203.0259,0
